username,phone,email,verified,first_name,last_name,address,city,created_at,last_login_at
yaraart25,773-826-9451,yardiaz56@hotmail.com,TRUE,Yara,Diaz,388 S State St,"Chicago, IL",11/21/2023 9:30,11/21/2023
gabriel.mitchell,469-232-7385,gmitchell@outlook.com,TRUE,Gabriel,Mitchell,1428 Main St,"Dallas, TX",11/21/2023 9:36,1/8/2024
alice97,646-509-9527,alice_zimmerman@hotmail.com,TRUE,Alice,Zimmerman,"1108 Park Ave, Apt 44","New York, NY",11/21/2023 9:58,5/27/2024
anikhuan31,332-400-2406,anihuang13@outlook.com,TRUE,Anika,Huang,966 W 57th St,"New York, NY",11/21/2023 10:10,5/19/2024
priyaart28,404-857-2846,priya.lane@proton.me,TRUE,Priya,Lane,"2338 West Paces Ferry Rd, Apt 38","Atlanta, GA",11/21/2023 10:21,11/22/2023
lanaart14,872-661-8723,lana.vargas@icloud.com,TRUE,Lana,Vargas,297 S State St,"Chicago, IL",11/21/2023 10:24,11/22/2023
deliquin76,202-580-1632,delilah.quinn@hotmail.com,TRUE,Delilah,Quinn,"586 Pennsylvania Ave SE, Apt 24","Washington, DC",11/21/2023 10:44,11/22/2023
elias.zimmerman,NULL,elias.zimmerman@icloud.com,TRUE,Elias,Zimmerman,1392 Hudson St,"New York, NY",11/21/2023 10:50,11/23/2023
anthony_flor,425-340-1584,antflore75@yahoo.com,TRUE,Anthony,Flores,1499 Western Ave,"Seattle, WA",11/21/2023 11:07,12/7/2023
KeiraU11,773-353-2417,kunderwood@gmail.com,TRUE,Keira,Underwood,"804 W Lake St, Apt 14","Chicago, IL",11/21/2023 11:19,12/21/2023
FarahD47,213-251-2712,fardesai33@yahoo.com,TRUE,Farah,Desai,"1129 S Grand Ave, Apt 41","Los Angeles, CA",11/21/2023 11:38,11/26/2023
sofia.turner,917-697-2823,sofia.turner@outlook.com,TRUE,Sofia,Turner,"202 W 23rd St, Apt 19","New York, NY",11/21/2023 11:39,5/17/2024
SerenaK58,628-829-5323,serena.kim@gmail.com,TRUE,Serena,Kim,"614 Pacific Ave, Apt 32","San Francisco, CA",11/21/2023 11:47,5/26/2024
lucinova73,206-690-1336,lucia63@gmail.com,TRUE,Lucia,Novak,1818 Queen Anne Ave N,"Seattle, WA",11/21/2023 11:49,3/15/2024
irishern85,323-725-3973,iriherna85@proton.me,TRUE,Iris,Hernandez,1510 N Fairfax Ave,"Los Angeles, CA",11/21/2023 12:07,2/8/2024
yasmin_owen,628-706-3783,yasmin_owens@proton.me,TRUE,Yasmin,Owens,"986 California St, Apt 24","San Francisco, CA",11/21/2023 12:13,3/20/2024
jjensen,612-520-2619,jorjense39@proton.me,TRUE,Jordan,Jensen,1687 W Lake St,"Minneapolis, MN",11/21/2023 12:24,5/19/2024
sshah,617-287-3776,serena.shah@icloud.com,TRUE,Serena,Shah,"296 Beacon St, Apt 47","Boston, MA",11/21/2023 12:28,3/21/2024
MalikD8,872-741-1991,mdubois@yahoo.com,TRUE,Malik,NULL,380 N Michigan Ave,"Chicago, IL",11/21/2023 12:55,12/4/2023
kaihowe33,445-391-3837,kai60@proton.me,TRUE,Kai,Howell,2412 Walnut St,"Philadelphia, PA",11/21/2023 13:41,12/4/2023
sferguson,303-831-1884,samfergu27@proton.me,TRUE,Samira,Ferguson,"1292 Blake St, Apt 41","Denver, CO",11/21/2023 14:09,2/28/2024
evabroo74,332-458-5935,ebrooks@proton.me,TRUE,Eva,Brooks,"1164 W 23rd St, Apt 29","New York, NY",11/21/2023 14:14,5/24/2024
beatgarc20,206-802-9192,beatrice21@outlook.com,FALSE,Beatrice,Garcia,1964 Western Ave,"Seattle, WA",11/21/2023 14:21,NULL
adrian_ng,323-326-7748,adrian3@yahoo.com,TRUE,Adrian,Ng,833 Wilshire Blvd,"Los Angeles, CA",11/21/2023 14:30,5/12/2024
psantos,470-384-5424,parker59@yahoo.com,TRUE,Parker,Santos,"2027 Ponce de Leon Ave NE, Unit 2","Atlanta, GA",11/21/2023 14:59,11/21/2023
santiago.ingram,650-700-6780,santiago.ingram@proton.me,TRUE,Santiago,Ingram,571 Emerson St,"Palo Alto, CA",11/21/2023 15:21,1/10/2024
adrianinvests,858-895-2278,adrian.taylor@icloud.com,TRUE,Adrian,Taylor,1296 5th Ave,"San Diego, CA",11/21/2023 15:39,2/24/2024
ValentinaR22,650-394-6844,valentina55@outlook.com,FALSE,Valentina,Reyes,"1906 Waverley St, Apt 33","Palo Alto, CA",11/21/2023 16:21,NULL
aaliyahinvests,206-266-4875,aaliyah25@outlook.com,TRUE,Aaliyah,Garcia,2271 E Madison St,"Seattle, WA",11/21/2023 16:29,1/8/2024
elenkaur69,617-847-1817,elena90@icloud.com,TRUE,Elena,Kaur,990 Tremont St,"Boston, MA",11/21/2023 16:53,5/13/2024
seledavi64,617-606-5331,seldavis61@yahoo.com,FALSE,Selene,Davis,"1134 Beacon St, Apt 12","Boston, MA",11/21/2023 16:58,NULL
adrian.morgan,917-711-8297,adrian.morgan@yahoo.com,TRUE,Adrian,Morgan,1670 Hudson St,"New York, NY",11/21/2023 17:00,12/13/2023
AaronF69,617-597-2924,aarfisch51@yahoo.com,TRUE,Aaron,Fischer,2218 Boylston St,"Boston, MA",11/21/2023 17:16,2/11/2024
agarcia,773-526-4654,ariana38@icloud.com,TRUE,Ariana,Garcia,"1278 W Lake St, Apt 3","Chicago, IL",11/21/2023 17:23,3/26/2024
kaidubo48,212-506-9732,kdubois@hotmail.com,FALSE,Kai,Dubois,713 Park Ave,"New York, NY",11/21/2023 17:40,11/21/2023
ataylor,310-324-3135,ataylor@hotmail.com,TRUE,Ariana,Taylor,1903 N Fairfax Ave,"Los Angeles, CA",11/21/2023 17:44,5/2/2024
danichen89,212-865-3831,dchen@outlook.com,FALSE,Daniel,Chen,1240 W 23rd St,"New York, NY",11/21/2023 18:03,NULL
HenryQ87,445-733-8622,henry47@gmail.com,TRUE,Henry,Quinn,"1858 Chestnut St, Apt 47","Philadelphia, PA",11/21/2023 18:11,11/22/2023
eth_trades,213-570-7626,ethan_perry@icloud.com,TRUE,Ethan,Perry,1604 Sunset Blvd,"Los Angeles, CA",11/21/2023 18:18,4/11/2024
rfischer,628-376-2893,rohan_fischer@yahoo.com,TRUE,Rohan,Fischer,"1942 Folsom St, Unit 9","San Francisco, CA",11/21/2023 18:43,11/22/2023
lanaart39,214-653-6447,lana_donovan@hotmail.com,TRUE,Lana,Donovan,"1085 McKinney Ave, Apt 34","Dallas, TX",11/21/2023 19:26,4/5/2024
isa_trades,612-601-2589,izhang@proton.me,TRUE,Isaac,Zhang,1633 Hennepin Ave,"Minneapolis, MN",11/21/2023 19:36,4/18/2024
AidenN3,303-612-7524,aiden29@icloud.com,TRUE,Aiden,Nguyen,188 Wazee St,"Denver, CO",11/21/2023 20:19,5/15/2024
elenaart31,267-339-2941,elena_green@yahoo.com,TRUE,Elena,Green,"1963 Walnut St, Apt 44","Philadelphia, PA",11/21/2023 21:11,4/12/2024
eliseart42,213-830-5283,elihuang35@gmail.com,TRUE,Elise,Huang,"443 Wilshire Blvd, Apt 18","Los Angeles, CA",11/21/2023 21:16,5/13/2024
nathan.diaz,415-527-1417,nathan.diaz@gmail.com,TRUE,Nathan,Diaz,1872 Folsom St,"San Francisco, CA",11/21/2023 21:19,5/9/2024
alice61,415-706-4490,alice_martinez@proton.me,TRUE,Alice,Martinez,854 Howard St,"San Francisco, CA",11/21/2023 22:17,5/19/2024
jthomas,305-609-6373,julia_thomas@icloud.com,TRUE,Julia,Thomas,"2393 NE 2nd Ave, Apt 45","Miami, FL",11/21/2023 22:23,5/20/2024
xavierart21,445-753-8308,xavier_castillo@proton.me,FALSE,Xavier,Castillo,"411 Chestnut St, Apt 34","Philadelphia, PA",11/21/2023 22:39,11/21/2023
rubyart35,415-363-4011,ruby93@icloud.com,TRUE,Ruby,Liu,2035 Pacific Ave,"San Francisco, CA",11/21/2023 22:46,3/22/2024
lklein,773-545-1574,lklein@hotmail.com,TRUE,Lucia,Klein,"800 W Lake St, Unit 32","Chicago, IL",11/21/2023 22:47,12/19/2023
zng,628-512-3143,zng@icloud.com,FALSE,Zane,Ng,835 Vallejo St,"San Francisco, CA",11/21/2023 22:51,NULL
nicolasart1,771-625-3222,nicduboi73@outlook.com,FALSE,Nicolas,Dubois,1329 Massachusetts Ave NW,"Washington, DC",11/21/2023 23:01,11/21/2023
ale_trades,617-887-1740,alefergu38@hotmail.com,TRUE,Alexis,Ferguson,1349 Beacon St,"Boston, MA",11/21/2023 23:05,5/17/2024
gianna_irwi,858-229-9738,gianna14@outlook.com,FALSE,Gianna,Irwin,2136 Harbor Dr,"San Diego, CA",11/22/2023 0:16,NULL
AdrianH91,872-337-5120,adrhowar97@yahoo.com,TRUE,Adrian,Howard,"2200 N Michigan Ave, Apt 5","Chicago, IL",11/22/2023 0:21,5/17/2024
aiden_morr,332-354-2183,aiden.morris@yahoo.com,TRUE,Aiden,Morris,431 Broadway,"New York, NY",11/22/2023 0:40,5/24/2024
darihall21,763-459-2237,darius_hall@yahoo.com,TRUE,Darius,Hall,293 Hennepin Ave,"Minneapolis, MN",11/22/2023 0:51,3/15/2024
daniel_rami,213-886-6673,daniel.ramirez@icloud.com,FALSE,Daniel,Ramirez,"408 N Fairfax Ave, Apt 34","Los Angeles, CA",11/22/2023 1:02,NULL
javier.chen,212-427-8065,javier.chen@outlook.com,TRUE,Javier,Chen,644 W 23rd St,"New York, NY",11/22/2023 1:11,5/17/2024
georgia_broo,771-361-7668,gbrooks@outlook.com,TRUE,Georgia,Brooks,"2070 14th St NW, Unit 10","Washington, DC",11/22/2023 1:27,11/22/2023
parkhern15,312-481-5177,phernandez@icloud.com,TRUE,Parker,Hernandez,"1468 S State St, Apt 25","Chicago, IL",11/22/2023 1:38,2/5/2024
liam.foster,415-262-6159,NULL,FALSE,Liam,Foster,1101 Folsom St,"San Francisco, CA",11/22/2023 1:42,11/22/2023
adr_trades,650-704-3738,adrng26@proton.me,TRUE,Adrian,Ng,"437 Emerson St, Apt 37","Palo Alto, CA",11/22/2023 1:48,12/26/2023
camila13,212-599-1370,campark17@hotmail.com,TRUE,Camila,Park,1967 Lexington Ave,"New York, NY",11/22/2023 1:57,5/15/2024
czamora,212-503-6437,cole97@icloud.com,TRUE,Cole,Zamora,"2419 Hudson St, Apt 13","New York, NY",11/22/2023 2:05,5/25/2024
arthhass70,917-806-8383,ahassan@hotmail.com,TRUE,Arthur,Hassan,"835 Lexington Ave, Unit 14","New York, NY",11/22/2023 2:36,5/21/2024
geornorr49,512-366-1612,georgia.norris@outlook.com,FALSE,Georgia,Norris,"499 W 6th St, Apt 2","Austin, TX",11/22/2023 2:46,11/22/2023
gabrzamo61,628-509-1777,gabriela.zamora@hotmail.com,TRUE,Gabriela,Zamora,"1463 California St, Apt 27","San Francisco, CA",11/22/2023 2:49,11/23/2023
JuliaD68,310-594-7247,jdiaz@yahoo.com,TRUE,Julia,Diaz,"583 S Grand Ave, Apt 3","Los Angeles, CA",11/22/2023 2:52,2/20/2024
kara.brooks,617-273-3003,kara.brooks@outlook.com,TRUE,Kara,Brooks,646 Newbury St,"Boston, MA",11/22/2023 3:01,12/12/2023
aadams,773-853-4692,aveadams87@icloud.com,TRUE,Avery,Adams,1424 S State St,"Chicago, IL",11/22/2023 3:07,3/6/2024
KeiraN8,206-760-4434,keing20@hotmail.com,TRUE,Keira,Ng,"1382 Pine St, Apt 46","Seattle, WA",11/22/2023 3:32,5/18/2024
AveryG41,281-587-1916,agarcia@hotmail.com,TRUE,Avery,Garcia,2138 Montrose Blvd,"Houston, TX",11/22/2023 3:48,5/25/2024
matezhan10,206-578-1446,mzhang@proton.me,FALSE,Mateo,Zhang,"260 E Madison St, Apt 4","Seattle, WA",11/22/2023 5:28,11/22/2023
henryart17,206-272-8053,henry.jensen@yahoo.com,TRUE,Henry,Jensen,1071 Pine St,"Seattle, WA",11/22/2023 5:47,5/23/2024
quinsait25,305-690-7251,quinn66@proton.me,TRUE,Quinn,Saito,"2263 NE 2nd Ave, Unit 12","Miami, FL",11/22/2023 6:15,5/5/2024
IrisS8,917-712-1231,isantos@yahoo.com,TRUE,Iris,Santos,"1807 Hudson St, Unit 6","New York, NY",11/22/2023 6:43,5/21/2024
BiancaY21,332-607-9332,biayoon49@icloud.com,TRUE,Bianca,Yoon,"657 Park Ave, Apt 9","New York, NY",11/22/2023 6:49,3/9/2024
equinn,323-278-8509,elena.quinn@outlook.com,TRUE,Elena,Quinn,1385 Wilshire Blvd,"Los Angeles, CA",11/22/2023 6:50,11/22/2023
celine_sait,424-380-6207,celine.saito@hotmail.com,TRUE,Celine,Saito,1179 S Grand Ave,"Los Angeles, CA",11/22/2023 7:15,11/23/2023
juliainvests,202-388-4802,julia68@hotmail.com,TRUE,Julia,Williams,1748 Massachusetts Ave NW,"Washington, DC",11/22/2023 8:00,5/8/2024
AidenP5,213-493-1160,aidpalme13@proton.me,TRUE,Aiden,Palmer,2218 S Grand Ave,"Los Angeles, CA",11/22/2023 8:01,11/22/2023
daniel_lope,669-265-5885,daniel.lopez@hotmail.com,TRUE,Daniel,Lopez,"1210 Santana Row, Apt 5","San Jose, CA",11/22/2023 8:33,12/10/2023
gabriel34,212-227-6002,gabriel.alvarez@proton.me,TRUE,Gabriel,Alvarez,"995 E 72nd St, Apt 43","New York, NY",11/22/2023 8:51,12/6/2023
sofiaart9,312-859-4553,sflores@hotmail.com,TRUE,Sofia,Flores,"1097 W Lake St, Apt 32","Chicago, IL",11/22/2023 9:13,4/12/2024
serenainvests,NULL,serena.kaur@hotmail.com,TRUE,Serena,Kaur,"868 West Paces Ferry Rd, Apt 24","Atlanta, GA",11/22/2023 9:14,11/22/2023
MarinaS65,332-723-8442,marina_sims@proton.me,TRUE,Marina,Sims,325 E 72nd St,"New York, NY",11/22/2023 9:32,5/7/2024
yarawhit54,206-631-3443,yara.white@outlook.com,TRUE,Yara,White,"791 Western Ave, Apt 36","Seattle, WA",11/22/2023 10:33,5/8/2024
gabrielinvests,512-778-8486,gablane55@yahoo.com,TRUE,Gabriel,Lane,"1619 Guadalupe St, Apt 4","Austin, TX",11/22/2023 10:38,2/14/2024
jade_wrig,215-690-5414,jade25@proton.me,TRUE,Jade,Wright,"1006 N 2nd St, Unit 28","Philadelphia, PA",11/22/2023 11:09,5/25/2024
harper_elli,872-260-4456,harper84@outlook.com,TRUE,Harper,Ellis,"1823 N Michigan Ave, Apt 23","Chicago, IL",11/22/2023 11:21,1/5/2024
peter_sing,771-286-2766,peter10@gmail.com,TRUE,Peter,Singh,1575 Massachusetts Ave NW,"Washington, DC",11/22/2023 12:16,11/23/2023
valentina_nguy,619-893-5882,valentina.nguyen@gmail.com,FALSE,Valentina,Nguyen,1402 University Ave,"San Diego, CA",11/22/2023 12:23,11/22/2023
celine_bake,415-336-5991,celine.baker@yahoo.com,TRUE,Celine,Baker,"760 Folsom St, Apt 33","San Francisco, CA",11/22/2023 12:48,5/12/2024
tarialva21,786-391-2062,talvarez@yahoo.com,TRUE,Tariq,Alvarez,"761 Biscayne Blvd, Unit 31","Miami, FL",11/22/2023 12:54,1/13/2024
earcher,617-416-4168,earcher@outlook.com,TRUE,Evelyn,Archer,"424 Commonwealth Ave, Apt 36","Boston, MA",11/22/2023 12:54,12/21/2023
ele_trades,619-571-1114,eleito92@hotmail.com,TRUE,Elena,Ito,1962 University Ave,"San Diego, CA",11/22/2023 13:06,5/22/2024
kha_trades,646-243-1451,khalil75@icloud.com,TRUE,Khalil,Liu,191 Hudson St,"New York, NY",11/22/2023 13:10,11/25/2023
priyainvests,305-599-3157,prihart34@icloud.com,TRUE,Priya,Hart,"1739 Brickell Ave, Apt 13","Miami, FL",11/22/2023 13:32,11/26/2023
nathorti32,646-304-4020,natortiz35@icloud.com,TRUE,Nathan,Ortiz,676 E 72nd St,"New York, NY",11/22/2023 13:45,1/19/2024
selene.owens,872-410-6324,selene84@yahoo.com,TRUE,Selene,Owens,"1080 W Division St, Apt 35","Chicago, IL",11/22/2023 13:53,5/14/2024
EvaN97,212-213-6962,eva49@icloud.com,TRUE,Eva,Novak,793 Park Ave,"New York, NY",11/22/2023 14:09,12/1/2023
nora.owens,424-663-5116,norowens62@yahoo.com,TRUE,Nora,Owens,"281 W 3rd St, Apt 2","Los Angeles, CA",11/22/2023 14:59,5/25/2024
abishop,669-710-3969,artbisho13@yahoo.com,TRUE,Arthur,Bishop,"2306 The Alameda, Apt 43","San Jose, CA",11/22/2023 16:51,11/30/2023
karaart9,212-712-1452,kpark@icloud.com,TRUE,Kara,Park,387 W 57th St,"New York, NY",11/22/2023 17:10,5/17/2024
julia.hayes,202-378-3360,julia.hayes@outlook.com,TRUE,Julia,Hayes,"2493 K St NW, Apt 26","Washington, DC",11/22/2023 18:08,5/23/2024
mateo96,857-656-5299,mateo.klein@gmail.com,TRUE,Mateo,Klein,"790 Commonwealth Ave, Apt 35","Boston, MA",11/22/2023 18:49,12/14/2023
noe_trades,310-771-6974,noelle.hayes@gmail.com,TRUE,Noelle,Hayes,2111 Melrose Ave,"Los Angeles, CA",11/22/2023 19:40,1/4/2024
adriferg11,469-435-7170,adrian_ferguson@yahoo.com,TRUE,Adrian,Ferguson,"893 Main St, Apt 5","Dallas, TX",11/22/2023 19:54,11/24/2023
izamora,650-733-9565,isabel.zamora@gmail.com,TRUE,Isabel,Zamora,"750 Emerson St, Apt 47","Palo Alto, CA",11/22/2023 20:24,5/17/2024
eliseinvests,503-289-7636,elidiaz76@hotmail.com,TRUE,Elise,Diaz,"972 NW 23rd Ave, Apt 19","Portland, OR",11/22/2023 20:26,1/14/2024
PeterJ64,212-848-8196,petjacob14@hotmail.com,TRUE,Peter,Jacobs,538 Park Ave,"New York, NY",11/22/2023 21:06,12/1/2023
njacobs,720-427-1333,nora.jacobs@hotmail.com,TRUE,Nora,Jacobs,"163 E Colfax Ave, Unit 23","Denver, CO",11/22/2023 21:55,2/12/2024
SamiraV52,628-651-7963,samira.vasquez@hotmail.com,TRUE,Samira,Vasquez,458 Folsom St,"San Francisco, CA",11/22/2023 22:08,1/14/2024
rhowell,972-546-4746,rohan_howell@proton.me,TRUE,Rohan,Howell,1828 Turtle Creek Blvd,"Dallas, TX",11/22/2023 22:13,5/14/2024
yasmng26,305-624-3154,yasng77@icloud.com,TRUE,Yasmin,Ng,551 Brickell Ave,"Miami, FL",11/22/2023 22:55,5/17/2024
blair44,310-789-3845,blair60@icloud.com,TRUE,Blair,Anderson,"1737 N Fairfax Ave, Apt 40","Los Angeles, CA",11/22/2023 23:23,5/15/2024
hdavis,303-815-9130,hdavis@proton.me,TRUE,Harper,Davis,"2469 Blake St, Apt 43","Denver, CO",11/22/2023 23:26,12/11/2023
peter80,281-311-2977,peter66@yahoo.com,TRUE,Peter,Estrada,2058 Main St,"Houston, TX",11/23/2023 0:11,3/18/2024
adesai,646-643-4977,adesai@yahoo.com,TRUE,Adriana,Desai,1644 Park Ave,"New York, NY",11/23/2023 0:20,12/23/2023
zane.brooks,310-393-5877,zane.brooks@icloud.com,TRUE,Zane,Brooks,"1909 N Fairfax Ave, Apt 27","Los Angeles, CA",11/23/2023 0:53,2/27/2024
beathall99,771-464-6696,beahall83@yahoo.com,TRUE,Beatrice,Hall,"2406 K St NW, Apt 10","Washington, DC",11/23/2023 1:35,2/20/2024
imitchell,312-311-9229,imitchell@yahoo.com,TRUE,Isaac,Mitchell,"373 N Michigan Ave, Apt 17","Chicago, IL",11/23/2023 1:38,12/3/2023
damian69,305-271-3222,damian76@yahoo.com,TRUE,Damian,Bell,1562 Collins Ave,"Miami, FL",11/23/2023 1:41,4/15/2024
ariana.gupta,503-455-7176,ariana_gupta@proton.me,TRUE,Ariana,Gupta,2373 SW Broadway,"Portland, OR",11/23/2023 2:01,12/3/2023
jade.park,469-854-7231,jadpark61@hotmail.com,TRUE,Jade,Park,"2041 Cedar Springs Rd, Apt 24","Dallas, TX",11/23/2023 3:41,11/23/2023
rafaelart13,NULL,rafael_ross@proton.me,FALSE,Rafael,Ross,"96 S Grand Ave, Apt 31","Los Angeles, CA",11/23/2023 5:18,NULL
vivian_nguy,404-547-9512,NULL,FALSE,Vivian,Nguyen,"735 West Paces Ferry Rd, Apt 46","Atlanta, GA",11/23/2023 6:14,NULL
SamiraW20,212-469-7794,swhite@hotmail.com,FALSE,Samira,White,"2272 Broadway, Unit 9","New York, NY",11/23/2023 7:37,NULL
eleachen59,858-260-1469,eleanor_chen@gmail.com,TRUE,Eleanor,Chen,1071 Harbor Dr,"San Diego, CA",11/23/2023 9:20,4/3/2024
carmenart1,857-607-5894,carmen.jordan@proton.me,TRUE,Carmen,Jordan,"2438 Commonwealth Ave, Apt 6","Boston, MA",11/23/2023 9:26,12/9/2023
AidenV34,312-716-6203,aiden_valdez@proton.me,TRUE,Aiden,Valdez,"291 N Michigan Ave, Apt 21","Chicago, IL",11/23/2023 9:56,2/25/2024
delilahart6,323-565-4771,delstone69@gmail.com,TRUE,Delilah,Stone,"1095 S Grand Ave, Apt 21","Los Angeles, CA",11/23/2023 9:57,5/12/2024
iris77,872-668-8816,iris62@outlook.com,TRUE,Iris,Hassan,960 N Clark St,"Chicago, IL",11/23/2023 10:23,4/17/2024
bla_trades,323-474-5665,blair16@proton.me,TRUE,Blair,Choi,744 Melrose Ave,"Los Angeles, CA",11/23/2023 10:43,3/14/2024
yara_sant,214-349-1936,yara80@hotmail.com,TRUE,Yara,Santos,"2189 Turtle Creek Blvd, Apt 25","Dallas, TX",11/23/2023 11:23,5/9/2024
renemaso92,737-769-1858,renee93@icloud.com,TRUE,Renee,Mason,"1273 Guadalupe St, Apt 26","Austin, TX",11/23/2023 11:31,12/24/2023
bia_trades,617-640-9877,bianca.vega@hotmail.com,TRUE,Bianca,Vega,1630 Newbury St,"Boston, MA",11/23/2023 11:53,5/13/2024
peter.hayes,215-559-2209,phayes@icloud.com,TRUE,Peter,Hayes,1622 Chestnut St,"Philadelphia, PA",11/23/2023 12:31,5/23/2024
RubyV73,617-557-7213,rvaldez@icloud.com,TRUE,Ruby,Valdez,"968 Newbury St, Unit 15","Boston, MA",11/23/2023 12:35,5/19/2024
gabrielaart38,628-679-6380,gabriela65@yahoo.com,TRUE,Gabriela,Kim,536 Pacific Ave,"San Francisco, CA",11/23/2023 12:56,5/6/2024
dahlia10,424-435-5902,dahlia_howard@icloud.com,TRUE,Dahlia,Howard,1650 S Grand Ave,"Los Angeles, CA",11/23/2023 13:10,3/9/2024
SabrinaD82,857-753-4861,sabdiaz38@proton.me,TRUE,Sabrina,Diaz,"2019 Newbury St, Unit 8","Boston, MA",11/23/2023 13:49,5/11/2024
clara47,858-643-4290,clara_liu@proton.me,TRUE,Clara,Liu,"987 University Ave, Apt 32","San Diego, CA",11/23/2023 15:06,2/5/2024
beatriceinvests,469-300-3052,beariver23@proton.me,TRUE,Beatrice,Rivera,"389 Ross Ave, Apt 13","Dallas, TX",11/23/2023 15:08,3/20/2024
dan_trades,617-784-8495,daniel3@hotmail.com,TRUE,Daniel,Dubois,"1713 Tremont St, Apt 32","Boston, MA",11/23/2023 15:16,11/24/2023
samira_choi,310-616-1238,samira_choi@hotmail.com,TRUE,Samira,Choi,662 W 3rd St,"Los Angeles, CA",11/23/2023 16:03,5/26/2024
eleanor.knight,212-348-8929,eleknigh28@yahoo.com,TRUE,Eleanor,Knight,"2491 E 72nd St, Apt 42","New York, NY",11/23/2023 16:37,11/24/2023
isabel89,503-213-2040,isabel_diaz@icloud.com,TRUE,Isabel,Diaz,"1165 NW Everett St, Apt 24","Portland, OR",11/23/2023 16:58,11/24/2023
parkerinvests,214-345-5731,parker.nelson@gmail.com,TRUE,Parker,Nelson,"287 Cedar Springs Rd, Apt 8","Dallas, TX",11/23/2023 17:00,5/15/2024
ruby_choi,737-560-6270,NULL,FALSE,Ruby,Choi,"296 Congress Ave, Unit 23","Austin, TX",11/23/2023 17:07,NULL
nicolope40,786-271-3011,nicolas_lopez@gmail.com,TRUE,Nicolas,Lopez,"320 S Miami Ave, Apt 7","Miami, FL",11/23/2023 18:39,11/24/2023
jonahart23,646-321-7786,jonah.xu@gmail.com,TRUE,Jonah,Xu,1232 W 57th St,"New York, NY",11/23/2023 18:39,11/23/2023
aaliyah12,332-376-2395,aaliyah.jensen@hotmail.com,TRUE,Aaliyah,Jensen,261 Hudson St,"New York, NY",11/23/2023 19:31,5/21/2024
pjacobs,857-307-6183,pjacobs@hotmail.com,TRUE,Parker,Jacobs,682 Commonwealth Ave,"Boston, MA",11/23/2023 20:10,1/3/2024
elena_olse,332-775-2631,elena44@proton.me,TRUE,Elena,Olsen,786 Broadway,"New York, NY",11/23/2023 20:13,12/10/2023
sabrina24,646-528-4054,sabdesai52@proton.me,TRUE,NULL,Desai,752 Lexington Ave,"New York, NY",11/23/2023 20:20,5/1/2024
daphneinvests,619-445-4180,daphne.ferguson@outlook.com,TRUE,Daphne,Ferguson,NULL,"San Diego, CA",11/23/2023 21:22,4/8/2024
quinninvests,612-234-2186,qyoon@outlook.com,TRUE,Quinn,Yoon,1396 Washington Ave N,"Minneapolis, MN",11/23/2023 22:02,11/25/2023
leo54,424-350-9229,leo.brooks@hotmail.com,TRUE,Leo,Brooks,"255 Melrose Ave, Apt 2","Los Angeles, CA",11/23/2023 22:28,2/18/2024
ani_trades,215-366-9558,aniwhite78@outlook.com,TRUE,Anika,White,"2090 Spruce St, Apt 23","Philadelphia, PA",11/23/2023 23:19,5/15/2024
keiraart39,917-635-7247,keira50@proton.me,FALSE,Keira,Williams,"1588 W 23rd St, Apt 7","New York, NY",11/23/2023 23:29,11/24/2023
julia.klein,678-216-2827,julia_klein@yahoo.com,TRUE,Julia,Klein,"198 Peachtree St NE, Apt 20","Atlanta, GA",11/24/2023 0:25,5/22/2024
mayaart25,720-893-9806,maya_zamora@icloud.com,TRUE,Maya,Zamora,"1363 Wazee St, Unit 7","Denver, CO",11/24/2023 0:48,5/16/2024
priygome12,720-699-3643,priya44@icloud.com,TRUE,Priya,Gomez,304 Larimer St,"Denver, CO",11/24/2023 0:51,11/25/2023
kaimend54,917-588-8226,kmendez@gmail.com,TRUE,Kai,Mendez,1149 W 57th St,"New York, NY",11/24/2023 1:31,2/21/2024
mira_irwi,786-508-2894,mira85@yahoo.com,TRUE,Mira,Irwin,"2346 S Miami Ave, Apt 27","Miami, FL",11/24/2023 1:39,3/31/2024
xavier_bake,720-578-8404,xbaker@hotmail.com,FALSE,Xavier,Baker,151 Broadway,"Denver, CO",11/24/2023 2:48,NULL
khalil.bishop,628-359-2222,khalil.bishop@yahoo.com,TRUE,Khalil,Bishop,"1539 Howard St, Apt 45","San Francisco, CA",11/24/2023 3:08,12/5/2023
javizamo23,857-859-9615,javier.zamora@icloud.com,TRUE,Javier,Zamora,909 Newbury St,"Boston, MA",11/24/2023 4:31,2/16/2024
PaolaM46,445-628-1157,paola.mendez@hotmail.com,TRUE,Paola,Mendez,NULL,"Philadelphia, PA",11/24/2023 9:21,5/25/2024
alejandroart37,646-634-4479,alejandro.carter@gmail.com,TRUE,Alejandro,Carter,"98 W 57th St, Apt 9","New York, NY",11/24/2023 9:30,12/19/2023
alopez,212-278-4284,avery_lopez@gmail.com,TRUE,Avery,Lopez,1833 E 72nd St,"New York, NY",11/24/2023 10:12,5/16/2024
YasminR20,646-778-1443,yasmin.roberts@gmail.com,TRUE,Yasmin,Roberts,2403 Hudson St,"New York, NY",11/24/2023 11:24,12/8/2023
camilaart31,857-345-3233,camila.wilson@gmail.com,TRUE,Camila,Wilson,1750 Tremont St,"Boston, MA",11/24/2023 12:53,5/21/2024
