exp_id;amount;d_id;description;date;requested_by;approved_by;phase;phase_name;timeline_segment;expense_type;month;department_name;requester_name;approver_name
500446;550.00;2120;Production hosting - traffic expansion;2023-12-15;69733054;23062302;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Aisha Patel;Bob Andrews
500450;3588.28;5200;verification;2023-12-15;59497116;23121126;2;Growth;viral_growth;kyc;2023-12;Compliance & Investigations;Rebecca Stone;Elvis Romero
500472;1750.00;7100;Client support platform - Nov 2023;2023-12-15;95209691;59497116;2;Growth;viral_growth;client_support;2023-12;Client Services;Chloe Nguyen;Rebecca Stone
500536;6610.00;4200;Asset transport and handling;2023-12-15;60706330;23062301;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Evelyn Hart;Caesar Vallelonga
500524;6220.00;7100;Temporary customer support coverage;2023-12-16;11194139;64166280;2;Growth;viral_growth;client_support;2023-12;Client Services;Rachel Walker;Sofia Ramirez
500406;199.11;2120;Engineering tools - Dec 2023;2023-12-18;69733054;23070303;2;Growth;viral_growth;software;2023-12;Software Engineering;Aisha Patel;Paris Morgan
500428;1510.00;5200;Buyer verification services - Dec 2023;2023-12-18;59497116;23121126;2;Growth;viral_growth;kyc;2023-12;Compliance & Investigations;Rebecca Stone;Elvis Romero
500517;2780.00;6200;Workplace supplies - Dec 2023;2023-12-18;33098996;63336966;2;Growth;viral_growth;office;2023-12;People & Workplace;Gabriel Silva;Marcus Lee
500407;5000.00;5100;Outside counsel - platform terms;2023-12-19;59497116;11194139;2;Growth;viral_growth;legal;2023-12;Legal;Rebecca Stone;Rachel Walker
500412;3407.18;6120;Transaction processing support - Dec 2023;2023-12-19;87658927;NULL;2;Growth;viral_growth;transaction_ops;2023-12;Transaction Operations;Julian Ross;NULL
500507;640.00;2120;Engineering tools - Dec 2023;2023-12-19;26887263;23121126;2;Growth;viral_growth;software;2023-12;Software Engineering;Owen Brooks;Elvis Romero
500515;1190.00;6200;Workplace supplies - Dec 2023;2023-12-19;33098996;63336966;2;Growth;viral_growth;office;2023-12;People & Workplace;Gabriel Silva;Marcus Lee
500541;15660.00;4200;Asset transport and handling;2023-12-19;63336966;23062302;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Marcus Lee;Bob Andrews
500542;490.00;2120;Additional cloud capacity - November;2023-12-19;26887263;59497116;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Owen Brooks;Rebecca Stone
500422;720.00;6200;Recruitment services - Dec 2023;2023-12-20;33098996;23062301;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Caesar Vallelonga
500493;2741.17;6200;recruiter;2023-12-20;33098996;23062301;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Caesar Vallelonga
500511;13600.00;7100;Client support platform - Nov 2023;2023-12-20;95209691;23062302;2;Growth;viral_growth;client_support;2023-12;Client Services;Chloe Nguyen;Bob Andrews
500413;4880.00;6200;Recruitment services - Dec 2023;2023-12-21;33098996;23062301;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Caesar Vallelonga
500434;6670.00;7100;Client support platform - Nov 2023;2023-12-21;79784072;23062301;2;Growth;viral_growth;client_support;2023-12;Client Services;Malik Jefferson;Caesar Vallelonga
500445;5670.00;4200;Asset transport and handling;2023-12-21;60706330;23121126;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Evelyn Hart;Elvis Romero
500452;190.63;2120;Production hosting - traffic expansion;2023-12-21;84921849;23062301;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Elena Garcia;Caesar Vallelonga
500503;7510.00;6200;Recruitment services - Dec 2023;2023-12-21;33098996;23121126;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Elvis Romero
500529;580.00;6120;Transaction processing support - Dec 2023;2023-12-21;37959476;23062301;2;Growth;viral_growth;transaction_ops;2023-12;Transaction Operations;Ethan Park;Caesar Vallelonga
500401;7500.00;4200;Asset transport and handling;2023-12-22;63336966;23070303;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Marcus Lee;Paris Morgan
500403;16380.00;4200;Asset transport and handling;2023-12-22;63336966;23121126;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Marcus Lee;Elvis Romero
500404;1910.00;2120;Cloud infrastructure - Nov 2023;2023-12-22;22619675;26887263;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Maya Singh;Owen Brooks
500430;5250.00;7200;Communications advisory - Dec 2023;2023-12-22;11194139;23121126;2;Growth;viral_growth;pr;2023-12;Communications;Rachel Walker;Elvis Romero
500439;12212.38;5100;Outside counsel - commercial terms;2023-12-22;59497116;23070303;2;Growth;viral_growth;legal;2023-12;Legal;Rebecca Stone;Paris Morgan
500444;2710.00;6200;Recruitment services - Dec 2023;2023-12-22;33098996;64166280;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Sofia Ramirez
500475;3646.33;6200;Recruitment services - Dec 2023;2023-12-22;33098996;23070303;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Gabriel Silva;Paris Morgan
500509;4200.00;4200;Asset transport and handling;2023-12-22;63336966;23062301;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500473;1120.00;2120;Additional cloud capacity - November;2023-12-24;22619675;23070303;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Maya Singh;Paris Morgan
500440;700.00;2120;Cloud infrastructure - Nov 2023;2023-12-25;90903063;59497116;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Leo Martinez;Rebecca Stone
500457;1916.76;6200;Workplace supplies - Dec 2023;2023-12-25;33098996;23062301;2;Growth;viral_growth;office;2023-12;People & Workplace;Gabriel Silva;Caesar Vallelonga
500411;1920.00;2120;Engineering tools - Dec 2023;2023-12-26;72738553;26887263;2;Growth;viral_growth;software;2023-12;Software Engineering;Noah Chen;Owen Brooks
500436;22900.00;7200;Paid media campaign - Dec 2023;2023-12-26;11194139;23062301;2;Growth;viral_growth;marketing;2023-12;Communications;Rachel Walker;Caesar Vallelonga
500460;430.00;2120;Additional cloud capacity - November;2023-12-26;72738553;59497116;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Noah Chen;Rebecca Stone
500466;2250.00;7200;Paid media campaign - Dec 2023;2023-12-26;23070303;26887263;2;Growth;viral_growth;marketing;2023-12;Communications;Paris Morgan;Owen Brooks
500485;17300.00;4200;Asset transport and handling;2023-12-26;63336966;64166280;2;Growth;viral_growth;logistics;2023-12;Logistics & Collections;Marcus Lee;Sofia Ramirez
500499;3146.17;6200;Employee onboarding - Dec 2023;2023-12-26;33098996;64166280;2;Growth;viral_growth;onboarding;2023-12;People & Workplace;Gabriel Silva;Sofia Ramirez
500512;2374.59;2120;Production hosting - traffic expansion;2023-12-26;22619675;11194139;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Maya Singh;Rachel Walker
500543;760.00;2120;Engineering tools - Dec 2023;2023-12-26;10945904;11194139;2;Growth;viral_growth;software;2023-12;Software Engineering;Mia Thompson;Rachel Walker
500418;1130.00;6200;Employee onboarding - Dec 2023;2023-12-27;23070303;60706330;2;Growth;viral_growth;onboarding;2023-12;People & Workplace;Paris Morgan;Evelyn Hart
500492;7970.00;7200;Communications advisory - Dec 2023;2023-12-27;23070303;59497116;2;Growth;viral_growth;pr;2023-12;Communications;Paris Morgan;Rebecca Stone
500415;1710.53;6110;Accounting support - Dec 2023;2023-12-28;48499646;11194139;2;Growth;viral_growth;accounting;2023-12;Accounting & Treasury;Martin Caldwell;Rachel Walker
500416;468.93;7100;Temporary customer support coverage;2023-12-28;95209691;63336966;2;Growth;viral_growth;client_support;2023-12;Client Services;Chloe Nguyen;Marcus Lee
500462;4206.07;6120;Transaction processing support - Dec 2023;2023-12-28;37959476;64166280;2;Growth;viral_growth;transaction_ops;2023-12;Transaction Operations;Ethan Park;Sofia Ramirez
500477;6470.00;6200;Recruitment services - Dec 2023;2023-12-28;23070303;23062301;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Paris Morgan;Caesar Vallelonga
500528;1260.00;6200;Recruitment services - Dec 2023;2023-12-28;23070303;23062301;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Paris Morgan;Caesar Vallelonga
500405;690.00;6200;Employee onboarding - Dec 2023;2023-12-29;23070303;23062301;2;Growth;viral_growth;onboarding;2023-12;People & Workplace;Paris Morgan;Caesar Vallelonga
500433;14180.00;7100;Temporary customer support coverage;2023-12-29;79784072;23062301;2;Growth;viral_growth;client_support;2023-12;Client Services;Malik Jefferson;Caesar Vallelonga
500438;680.00;2120;dev tools;2023-12-29;37959476;23062301;2;Growth;viral_growth;software;2023-12;Software Engineering;Ethan Park;Caesar Vallelonga
500467;930.00;6120;Transaction processing support - Dec 2023;2023-12-29;37959476;23121126;2;Growth;viral_growth;transaction_ops;2023-12;Transaction Operations;Ethan Park;Elvis Romero
500476;450.00;7100;Temporary customer support coverage;2023-12-29;11194139;23062301;2;Growth;viral_growth;client_support;2023-12;Client Services;Rachel Walker;Caesar Vallelonga
500481;9027.09;5100;Outside counsel - asset custody;2023-12-29;59497116;11194139;2;Growth;viral_growth;legal;2023-12;Legal;Rebecca Stone;Rachel Walker
500487;14325.08;5100;Outside counsel - privacy and compliance;2023-12-29;59497116;23121126;2;Growth;viral_growth;legal;2023-12;Legal;Rebecca Stone;Elvis Romero
500532;1420.00;2120;Additional cloud capacity - November;2023-12-29;84921849;23121126;2;Growth;viral_growth;hosting;2023-12;Software Engineering;Elena Garcia;Elvis Romero
500535;5861.74;6200;Recruitment services - Dec 2023;2023-12-29;23070303;23062302;2;Growth;viral_growth;recruiting;2023-12;People & Workplace;Paris Morgan;Bob Andrews
500538;4130.00;5100;Outside counsel - privacy and compliance;2023-12-29;59497116;11194139;2;Growth;viral_growth;legal;2023-12;Legal;Rebecca Stone;Rachel Walker
500557;3820.00;4200;Asset transport and handling;2024-01-01;63336966;23062301;2;Growth;scaling;logistics;2024-01;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500580;8882.76;3100;Institutional partner travel - Jan 2024;2024-01-01;64166280;23062301;2;Growth;scaling;travel_partnerships;2024-01;Seller Partnerships;Sofia Ramirez;Caesar Vallelonga
500584;9320.00;5100;Legal services - transaction framework;2024-01-01;59497116;64166280;2;Growth;scaling;legal;2024-01;Legal;Rebecca Stone;Sofia Ramirez
500649;390.00;2120;Cloud infrastructure - Jan 2024;2024-01-01;10945904;23062301;2;Growth;scaling;hosting;2024-01;Software Engineering;Mia Thompson;Caesar Vallelonga
500555;2050.00;2120;Cloud infrastructure - Jan 2024;2024-01-02;26887263;23121126;2;Growth;scaling;hosting;2024-01;Software Engineering;Owen Brooks;Elvis Romero
500591;7300.00;4200;Insured storage services - Jan 2024;2024-01-02;63336966;23121126;2;Growth;scaling;storage;2024-01;Logistics & Collections;Marcus Lee;Elvis Romero
500589;5481.94;4200;High-value shipment insurance;2024-01-03;63336966;11194139;2;Growth;scaling;insurance;2024-01;Logistics & Collections;Marcus Lee;Rachel Walker
500634;7970.33;5100;Legal services - supplier agreement;2024-01-03;59497116;23062302;2;Growth;scaling;legal;2024-01;Legal;Rebecca Stone;Bob Andrews
500631;1100.00;2120;Software licenses - Engineering;2024-01-04;37959476;63336966;2;Growth;scaling;software;2024-01;Software Engineering;Ethan Park;Marcus Lee
500609;4640.00;7200;Digital campaign services - Jan 2024;2024-01-05;33087235;23062301;2;Growth;scaling;marketing;2024-01;Communications;Clara Foster;Caesar Vallelonga
500598;1540.00;4200;Insured storage services - Jan 2024;2024-01-09;63336966;23070303;2;Growth;scaling;storage;2024-01;Logistics & Collections;Marcus Lee;Paris Morgan
500614;9690.00;2120;AWS Jan 2024;2024-01-09;10945904;23121126;2;Growth;scaling;hosting;2024-01;Software Engineering;Mia Thompson;Elvis Romero
500552;11950.00;4200;High-value shipment insurance;2024-01-10;63336966;23062302;2;Growth;scaling;insurance;2024-01;Logistics & Collections;Marcus Lee;Bob Andrews
500562;2950.00;5100;Legal services - supplier agreement;2024-01-10;59497116;23070303;2;Growth;scaling;legal;2024-01;Legal;Rebecca Stone;Paris Morgan
500567;600.00;2120;Software licenses - Engineering;2024-01-10;90903063;23062302;2;Growth;scaling;software;2024-01;Software Engineering;Leo Martinez;Bob Andrews
500600;875.03;6200;New hire equipment and onboarding;2024-01-10;33098996;59497116;2;Growth;scaling;onboarding;2024-01;People & Workplace;Gabriel Silva;Rebecca Stone
500573;3120.00;2120;Cloud infrastructure - Jan 2024;2024-01-12;69733054;63336966;2;Growth;scaling;hosting;2024-01;Software Engineering;Aisha Patel;Marcus Lee
500582;1090.00;2300;Access monitoring and security tooling;2024-01-12;26887263;23121126;2;Growth;scaling;security;2024-01;IT & Security;Owen Brooks;Elvis Romero
500599;2169.86;6110;Finance and reconciliation services;2024-01-12;23121126;23062301;2;Growth;scaling;accounting;2024-01;Accounting & Treasury;Elvis Romero;Caesar Vallelonga
500578;21621.17;5100;Legal services - transaction framework;2024-01-14;59497116;23121126;2;Growth;scaling;legal;2024-01;Legal;Rebecca Stone;Elvis Romero
500551;2740.00;7100;Temporary client support coverage;2024-01-15;79784072;23070303;2;Growth;scaling;client_support;2024-01;Client Services;Malik Jefferson;Paris Morgan
500563;4760.00;7200;Digital campaign services - Jan 2024;2024-01-15;11194139;23070303;2;Growth;scaling;marketing;2024-01;Communications;Rachel Walker;Paris Morgan
500620;1570.00;2120;Cloud infrastructure - Jan 2024;2024-01-15;10945904;23070303;2;Growth;scaling;hosting;2024-01;Software Engineering;Mia Thompson;Paris Morgan
500621;3761.22;4200;Insured storage services - Jan 2024;2024-01-15;60706330;26887263;2;Growth;scaling;storage;2024-01;Logistics & Collections;Evelyn Hart;Owen Brooks
500571;3960.00;2300;Access monitoring and security tooling;2024-01-17;84921849;23121126;2;Growth;scaling;security;2024-01;IT & Security;Elena Garcia;Elvis Romero
500623;2394.12;2120;Cloud infrastructure - Jan 2024;2024-01-17;69733054;63336966;2;Growth;scaling;hosting;2024-01;Software Engineering;Aisha Patel;Marcus Lee
500586;1130.00;4200;High-value shipment insurance;2024-01-18;60706330;23070303;2;Growth;scaling;insurance;2024-01;Logistics & Collections;Evelyn Hart;Paris Morgan
500636;810.00;2120;Cloud infrastructure - Jan 2024;2024-01-18;26887263;23062302;2;Growth;scaling;hosting;2024-01;Software Engineering;Owen Brooks;Bob Andrews
500570;9620.00;6200;Recruiting agency services;2024-01-19;33098996;23062301;2;Growth;scaling;recruiting;2024-01;People & Workplace;Gabriel Silva;Caesar Vallelonga
500583;3394.23;6200;Recruiting agency services;2024-01-19;33098996;60706330;2;Growth;scaling;recruiting;2024-01;People & Workplace;Gabriel Silva;Evelyn Hart
500601;2194.74;6200;Office and workplace services;2024-01-22;33098996;23062301;2;Growth;scaling;office;2024-01;People & Workplace;Gabriel Silva;Caesar Vallelonga
500618;990.98;6200;New hire equipment and onboarding;2024-01-22;21097316;60706330;2;Growth;scaling;onboarding;2024-01;People & Workplace;Cameron Ellis;Evelyn Hart
500650;1157.04;7100;Temporary client support coverage;2024-01-22;79784072;60706330;2;Growth;scaling;client_support;2024-01;Client Services;Malik Jefferson;Evelyn Hart
500569;4725.06;4200;High-value shipment insurance;2024-01-23;63336966;23062301;2;Growth;scaling;insurance;2024-01;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500603;2800.00;2120;Cloud infrastructure - Jan 2024;2024-01-23;10945904;11194139;2;Growth;scaling;hosting;2024-01;Software Engineering;Mia Thompson;Rachel Walker
500627;590.00;6200;Employee onboarding - Jan 2024;2024-01-23;21097316;32845340;2;Growth;scaling;onboarding;2024-01;People & Workplace;Cameron Ellis;Natalie Price
500635;4643.26;6110;Finance and reconciliation services;2024-01-23;48499646;23062302;2;Growth;scaling;accounting;2024-01;Accounting & Treasury;Martin Caldwell;Bob Andrews
500548;6334.79;6200;Recruiting agency services;2024-01-24;33098996;23121126;2;Growth;scaling;recruiting;2024-01;People & Workplace;Gabriel Silva;Elvis Romero
500575;330.49;2120;Software licenses - Engineering;2024-01-24;22619675;23062302;2;Growth;scaling;software;2024-01;Software Engineering;Maya Singh;Bob Andrews
500610;2010.00;6110;Finance and reconciliation services;2024-01-24;48499646;60706330;2;Growth;scaling;accounting;2024-01;Accounting & Treasury;Martin Caldwell;Evelyn Hart
500585;18272.61;4200;Insured storage services - Jan 2024;2024-01-25;63336966;23062301;2;Growth;scaling;storage;2024-01;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500616;14582.71;6200;Recruiting agency services;2024-01-25;33098996;23070303;2;Growth;scaling;recruiting;2024-01;People & Workplace;Gabriel Silva;Paris Morgan
500604;210.00;2120;Software licenses - Engineering;2024-01-26;69733054;23062301;2;Growth;scaling;software;2024-01;Software Engineering;Aisha Patel;Caesar Vallelonga
500549;780.00;7100;Temporary client support coverage;2024-01-29;95209691;23062302;2;Growth;scaling;client_support;2024-01;Client Services;Chloe Nguyen;Bob Andrews
500559;1700.00;2120;Cloud infrastructure - Jan 2024;2024-01-29;22619675;21097316;2;Growth;scaling;hosting;2024-01;Software Engineering;Maya Singh;Cameron Ellis
500588;1870.82;2120;Cloud infrastructure - Jan 2024;2024-01-29;90903063;23121126;2;Growth;scaling;hosting;2024-01;Software Engineering;Leo Martinez;Elvis Romero
500619;960.00;3100;Seller partnership travel - Jan 2024;2024-01-29;64166280;23062302;2;Growth;scaling;travel_partnerships;2024-01;Seller Partnerships;Sofia Ramirez;Bob Andrews
500556;1940.00;5100;Legal services - transaction framework;2024-01-30;59497116;23062301;2;Growth;scaling;legal;2024-01;Legal;Rebecca Stone;Caesar Vallelonga
